490511.28125, 3885971.75
490509.03125, 3885982.5
490441.78125, 3885982.75
490440.59375, 3885983.75
490437.34375, 3885984
490436.96875, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.6875, 3885983.75
490435.625, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.34375, 3885983.75
490523.53125, 3885981.75
490509.03125, 3885982.25
490443.5, 3885982.5
490441.75, 3885982.75
490440.625, 3885983.75
490438.96875, 3885983.25
490437.4375, 3885984
490436.9375, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.6875, 3885983.75
490435.625, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.34375, 3885983.75
490523.625, 3885981.5
490509, 3885982
490443.5, 3885982.5
490441.75, 3885982.75
490440.59375, 3885983.75
490438.96875, 3885983.25
490437.34375, 3885984
490436.9375, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.6875, 3885983.75
490435.59375, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.34375, 3885983.75
490523.65625, 3885981.25
490523.03125, 3885969
490509.03125, 3885981.75
490443.4375, 3885982.5
490441.75, 3885982.75
490440.59375, 3885983.75
490438.96875, 3885983.25
490437.3125, 3885984
490436.9375, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.6875, 3885983.75
490435.59375, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.3125, 3885983.75
490523.65625, 3885981
490523.25, 3885968.75
490509, 3885981.5
490443.4375, 3885982.5
490441.71875, 3885982.75
490440.59375, 3885983.75
490438.9375, 3885983.25
490437.34375, 3885983.75
490436.9375, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.71875, 3885983.75
490435.59375, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.34375, 3885983.75
490523.65625, 3885980.5
490523.15625, 3885968.25
490509, 3885981.25
490443.375, 3885982.5
490441.75, 3885982.75
490440.59375, 3885983.75
490438.96875, 3885983.25
490437.3125, 3885983.75
490436.9375, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.71875, 3885983.75
490435.625, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.3125, 3885983.75
490523.65625, 3885980.25
490523.0625, 3885968
490509, 3885981
490443.40625, 3885982.25
490441.71875, 3885982.75
490440.59375, 3885983.75
490438.9375, 3885983.25
490437.3125, 3885983.75
490436.9375, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.71875, 3885983.75
490435.59375, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.3125, 3885983.75
490523.625, 3885980
490523.03125, 3885967.75
490509, 3885980.5
490443.40625, 3885982.25
490441.71875, 3885982.5
490440.59375, 3885983.75
490438.9375, 3885983
490437.34375, 3885983.75
490436.9375, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.71875, 3885983.75
490435.59375, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.3125, 3885983.75
490523.25, 3885967.25
490509, 3885980.25
490443.4375, 3885982.25
490441.6875, 3885982.5
490440.625, 3885983.75
490438.9375, 3885983
490436.9375, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.71875, 3885983.75
490435.59375, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.3125, 3885983.75
490523.09375, 3885967
490509, 3885980.25
490443.375, 3885982.25
490441.6875, 3885982.5
490440.59375, 3885983.75
490438.9375, 3885983
490436.9375, 3885983.5
490436.28125, 3885984
490436.03125, 3885983.75
490435.90625, 3885984
490435.71875, 3885983.75
490435.5625, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.3125, 3885983.75
490523.15625, 3885966.75
490509.03125, 3885979.75
490443.5, 3885982.25
490441.6875, 3885982.5
490440.625, 3885983.75
490438.9375, 3885983
490439.6875, 3885983.75
490436.9375, 3885983.5
490436.28125, 3885983.75
490436.03125, 3885983.75
490435.90625, 3885984
490435.71875, 3885983.75
490435.5625, 3885984
490435.46875, 3885983.75
490435.40625, 3885984
490435.3125, 3885983.75
490523.21875, 3885966.5
490509.03125, 3885979.5
490443.4375, 3885982.25
